"","Date","Ticker","Name","Sector"
"3163",2009-07-01,"STZ","Constellation Brands","Consumer Staples"
"3164",2009-07-01,"GLW","Corning Inc.","Information Technology"
"3165",2009-07-01,"COST","Costco","Consumer Staples"
"3166",2009-07-01,"CTRA","Coterra","Energy"
"3167",2009-07-01,"CSX","CSX","Industrials"
"3168",2009-07-01,"CMI","Cummins","Industrials"
"3169",2009-07-01,"CVS","CVS Health","Health Care"
"3170",2009-07-01,"DHI","D.R. Horton","Consumer Discretionary"
"3171",2009-07-01,"DHR","Danaher Corporation","Health Care"
"3172",2009-07-01,"DRI","Darden Restaurants","Consumer Discretionary"
"3173",2009-07-01,"DVA","DaVita Inc.","Health Care"
"3174",2009-07-01,"DE","John Deere","Industrials"
"3175",2009-07-01,"XRAY","Dentsply Sirona","Health Care"
"3176",2009-07-01,"DVN","Devon Energy","Energy"
"3177",2009-07-01,"DFS","Discover Financial","Financials"
"3178",2009-07-01,"DIS","Disney","Communication Services"
"3179",2009-07-01,"D","Dominion Energy","Utilities"
"3180",2009-07-01,"DOV","Dover Corporation","Industrials"
"3181",2009-07-01,"DTE","DTE Energy","Utilities"
"3182",2009-07-01,"DUK","Duke Energy","Utilities"
"3183",2009-07-01,"EMN","Eastman Chemical Company","Materials"
"3184",2009-07-01,"ETN","Eaton Corporation","Industrials"
"3185",2009-07-01,"EBAY","eBay","Consumer Discretionary"
"3186",2009-07-01,"ECL","Ecolab","Materials"
"3187",2009-07-01,"EIX","Edison International","Utilities"
"3188",2009-07-01,"EA","Electronic Arts","Communication Services"
"3189",2009-07-01,"ELV","Elevance Health","Health Care"
"3190",2009-07-01,"LLY","Eli Lilly and Company","Health Care"
"3191",2009-07-01,"EMR","Emerson Electric","Industrials"
"3192",2009-07-01,"ETR","Entergy","Utilities"
"3193",2009-07-01,"EOG","EOG Resources","Energy"
"3194",2009-07-01,"EFX","Equifax","Industrials"
"3195",2009-07-01,"EQR","Equity Residential","Real Estate"
"3196",2009-07-01,"EL","The Estée Lauder Companies","Consumer Staples"
"3197",2009-07-01,"ES","Eversource","Utilities"
"3198",2009-07-01,"EXC","Exelon","Utilities"
"3199",2009-07-01,"EXPE","Expedia Group","Consumer Discretionary"
"3200",2009-07-01,"EXPD","Expeditors International","Industrials"
"3201",2009-07-01,"XOM","ExxonMobil","Energy"
"3202",2009-07-01,"FAST","Fastenal","Industrials"
"3203",2009-07-01,"FDX","FedEx","Industrials"
"3204",2009-07-01,"FITB","Fifth Third Bank","Financials"
"3205",2009-07-01,"FE","FirstEnergy","Utilities"
"3206",2009-07-01,"FIS","FIS","Information Technology"
"3207",2009-07-01,"FISV","Fiserv","Information Technology"
"3208",2009-07-01,"F","Ford Motor Company","Consumer Discretionary"
"3209",2009-07-01,"BEN","Franklin Templeton","Financials"
"3210",2009-07-01,"FCX","Freeport-McMoRan","Materials"
"3211",2009-07-01,"GD","General Dynamics","Industrials"
"3212",2009-07-01,"GE","General Electric","Industrials"
"3213",2009-07-01,"GIS","General Mills","Consumer Staples"
"3214",2009-07-01,"GPC","Genuine Parts Company","Consumer Discretionary"
"3215",2009-07-01,"GILD","Gilead Sciences","Health Care"
"3216",2009-07-01,"GL","Globe Life","Financials"
"3217",2009-07-01,"GS","Goldman Sachs","Financials"
"3218",2009-07-01,"HAL","Halliburton","Energy"
"3219",2009-07-01,"HIG","Hartford (The)","Financials"
"3220",2009-07-01,"HAS","Hasbro","Consumer Discretionary"
"3221",2009-07-01,"PEAK","Healthpeak","Real Estate"
"3222",2009-07-01,"HSY","Hershey's","Consumer Staples"
"3223",2009-07-01,"HES","Hess Corporation","Energy"
"3224",2009-07-01,"HD","The Home Depot","Consumer Discretionary"
"3225",2009-07-01,"HON","Honeywell","Industrials"
"3226",2009-07-01,"HRL","Hormel Foods","Consumer Staples"
"3227",2009-07-01,"HST","Host Hotels & Resorts","Real Estate"
"3228",2009-07-01,"HPQ","HP Inc.","Information Technology"
"3229",2009-07-01,"HUM","Humana","Health Care"
"3230",2009-07-01,"HBAN","Huntington Bancshares","Financials"
"3231",2009-07-01,"IBM","IBM","Information Technology"
"3232",2009-07-01,"ITW","Illinois Tool Works","Industrials"
"3233",2009-07-01,"INTC","Intel","Information Technology"
"3234",2009-07-01,"ICE","Intercontinental Exchange","Financials"
"3235",2009-07-01,"IP","International Paper","Materials"
"3236",2009-07-01,"IPG","The Interpublic Group of Companies","Communication Services"
"3237",2009-07-01,"IFF","International Flavors & Fragrances","Materials"
"3238",2009-07-01,"INTU","Intuit","Information Technology"
"3239",2009-07-01,"ISRG","Intuitive Surgical","Health Care"
"3240",2009-07-01,"IVZ","Invesco","Financials"
"3241",2009-07-01,"IQV","IQVIA","Health Care"
"3242",2009-07-01,"IRM","Iron Mountain","Real Estate"
"3243",2009-07-01,"J","Jacobs Engineering Group","Industrials"
"3244",2009-07-01,"JNJ","Johnson & Johnson","Health Care"
"3245",2009-07-01,"JCI","Johnson Controls","Industrials"
"3246",2009-07-01,"JPM","JPMorgan Chase","Financials"
"3247",2009-07-01,"JNPR","Juniper Networks","Information Technology"
"3248",2009-07-01,"K","Kellogg's","Consumer Staples"
"3249",2009-07-01,"KEY","KeyCorp","Financials"
"3250",2009-07-01,"KMB","Kimberly-Clark","Consumer Staples"
"3251",2009-07-01,"KIM","Kimco Realty","Real Estate"
"3252",2009-07-01,"KLAC","KLA Corporation","Information Technology"
"3253",2009-07-01,"KR","Kroger","Consumer Staples"
"3254",2009-07-01,"LHX","L3Harris","Industrials"
"3255",2009-07-01,"LH","LabCorp","Health Care"
"3256",2009-07-01,"LEN","Lennar","Consumer Discretionary"
"3257",2009-07-01,"LNC","Lincoln Financial","Financials"
"3258",2009-07-01,"LIN","Linde plc","Materials"
"3259",2009-07-01,"LMT","Lockheed Martin","Industrials"
"3260",2009-07-01,"L","Loews Corporation","Financials"
"3261",2009-07-01,"LOW","Lowe's","Consumer Discretionary"
"3262",2009-07-01,"LUMN","Lumen Technologies","Communication Services"
"3263",2009-07-01,"MTB","M&T Bank","Financials"
"3264",2009-07-01,"MRO","Marathon Oil","Energy"
"3265",2009-07-01,"MAR","Marriott International","Consumer Discretionary"
"3266",2009-07-01,"MMC","Marsh McLennan","Financials"
"3267",2009-07-01,"MAS","Masco","Industrials"
"3268",2009-07-01,"MA","Mastercard","Information Technology"
"3269",2009-07-01,"MKC","McCormick & Company","Consumer Staples"
"3270",2009-07-01,"MCD","McDonald's","Consumer Discretionary"
"3271",2009-07-01,"MCK","McKesson","Health Care"
"3272",2009-07-01,"MDT","Medtronic","Health Care"
"3273",2009-07-01,"MRK","Merck & Co.","Health Care"
"3274",2009-07-01,"META","Meta Platforms","Communication Services"
"3275",2009-07-01,"MET","MetLife","Financials"
"3276",2009-07-01,"MCHP","Microchip Technology","Information Technology"
"3277",2009-07-01,"MU","Micron Technology","Information Technology"
"3278",2009-07-01,"MSFT","Microsoft","Information Technology"
"3279",2009-07-01,"TAP","Molson Coors Beverage Company","Consumer Staples"
"3280",2009-07-01,"MDLZ","Mondelez International","Consumer Staples"
"3281",2009-07-01,"MCO","Moody's Corporation","Financials"
"3282",2009-07-01,"MS","Morgan Stanley","Financials"
"3283",2009-07-01,"MSI","Motorola Solutions","Information Technology"
"3284",2009-07-01,"NDAQ","Nasdaq, Inc.","Financials"
"3285",2009-07-01,"NTAP","NetApp","Information Technology"
"3286",2009-07-01,"NWL","Newell Brands","Consumer Discretionary"
"3287",2009-07-01,"NEM","Newmont","Materials"
"3288",2009-07-01,"NWSA","News Corp (Class A)","Communication Services"
"3289",2009-07-01,"NEE","NextEra Energy","Utilities"
"3290",2009-07-01,"NKE","Nike, Inc.","Consumer Discretionary"
"3291",2009-07-01,"NI","NiSource","Utilities"
"3292",2009-07-01,"NSC","Norfolk Southern Railway","Industrials"
"3293",2009-07-01,"NTRS","Northern Trust","Financials"
"3294",2009-07-01,"NOC","Northrop Grumman","Industrials"
"3295",2009-07-01,"NLOK","NortonLifeLock","Information Technology"
"3296",2009-07-01,"NRG","NRG Energy","Utilities"
"3297",2009-07-01,"NUE","Nucor","Materials"
"3298",2009-07-01,"NVDA","Nvidia","Information Technology"
"3299",2009-07-01,"ORLY","O'Reilly Auto Parts","Consumer Discretionary"
"3300",2009-07-01,"OXY","Occidental Petroleum","Energy"
"3301",2009-07-01,"OMC","Omnicom Group","Communication Services"
"3302",2009-07-01,"OKE","Oneok","Energy"
"3303",2009-07-01,"ORCL","Oracle Corporation","Information Technology"
"3304",2009-07-01,"PCAR","Paccar","Industrials"
"3305",2009-07-01,"PARA","Paramount Global","Communication Services"
"3306",2009-07-01,"PH","Parker Hannifin","Industrials"
"3307",2009-07-01,"PAYX","Paychex","Information Technology"
"3308",2009-07-01,"PEP","PepsiCo","Consumer Staples"
"3309",2009-07-01,"PKI","PerkinElmer","Health Care"
"3310",2009-07-01,"PFE","Pfizer","Health Care"
"3311",2009-07-01,"PM","Philip Morris International","Consumer Staples"
"3312",2009-07-01,"PNW","Pinnacle West","Utilities"
"3313",2009-07-01,"PXD","Pioneer Natural Resources","Energy"
"3314",2009-07-01,"PNC","PNC Financial Services","Financials"
"3315",2009-07-01,"PPG","PPG Industries","Materials"
"3316",2009-07-01,"PPL","PPL Corporation","Utilities"
"3317",2009-07-01,"PFG","Principal Financial Group","Financials"
"3318",2009-07-01,"PG","Procter & Gamble","Consumer Staples"
"3319",2009-07-01,"PGR","Progressive Corporation","Financials"
"3320",2009-07-01,"PLD","Prologis","Real Estate"
"3321",2009-07-01,"PRU","Prudential Financial","Financials"
"3322",2009-07-01,"PEG","Public Service Enterprise Group","Utilities"
"3323",2009-07-01,"PSA","Public Storage","Real Estate"
"3324",2009-07-01,"PHM","PulteGroup","Consumer Discretionary"
"3325",2009-07-01,"PWR","Quanta Services","Industrials"
"3326",2009-07-01,"QCOM","Qualcomm","Information Technology"
"3327",2009-07-01,"DGX","Quest Diagnostics","Health Care"
"3328",2009-07-01,"RL","Ralph Lauren Corporation","Consumer Discretionary"
"3329",2009-07-01,"RTX","Raytheon Technologies","Industrials"
"3330",2009-07-01,"RF","Regions Financial Corporation","Financials"
"3331",2009-07-01,"RSG","Republic Services","Industrials"
"3332",2009-07-01,"RHI","Robert Half","Industrials"
"3333",2009-07-01,"ROK","Rockwell Automation","Industrials"
"3334",2009-07-01,"ROP","Roper Technologies","Industrials"
"3335",2009-07-01,"SPGI","S&P Global","Financials"
"3336",2009-07-01,"CRM","Salesforce","Information Technology"
"3337",2009-07-01,"SLB","Schlumberger","Energy"
"3338",2009-07-01,"SEE","Sealed Air","Materials"
"3339",2009-07-01,"SRE","Sempra Energy","Utilities"
"3340",2009-07-01,"SHW","Sherwin-Williams","Materials"
"3341",2009-07-01,"SPG","Simon Property Group","Real Estate"
"3342",2009-07-01,"SJM","The J.M. Smucker Company","Consumer Staples"
"3343",2009-07-01,"SNA","Snap-on","Industrials"
"3344",2009-07-01,"SO","Southern Company","Utilities"
"3345",2009-07-01,"LUV","Southwest Airlines","Industrials"
"3346",2009-07-01,"SWK","Stanley Black & Decker","Industrials"
"3347",2009-07-01,"SBUX","Starbucks","Consumer Discretionary"
"3348",2009-07-01,"STT","State Street Corporation","Financials"
"3349",2009-07-01,"SYK","Stryker Corporation","Health Care"
"3350",2009-07-01,"SYY","Sysco","Consumer Staples"
"3351",2009-07-01,"TROW","T. Rowe Price","Financials"
"3352",2009-07-01,"TPR","Tapestry, Inc.","Consumer Discretionary"
"3353",2009-07-01,"TGT","Target Corporation","Consumer Discretionary"
"3354",2009-07-01,"TXN","Texas Instruments","Information Technology"
"3355",2009-07-01,"TXT","Textron","Industrials"
"3356",2009-07-01,"TMO","Thermo Fisher Scientific","Health Care"
"3357",2009-07-01,"TJX","TJX Companies","Consumer Discretionary"
"3358",2009-07-01,"TT","Trane Technologies","Industrials"
"3359",2009-07-01,"TRV","The Travelers Companies","Financials"
"3360",2009-07-01,"TFC","Truist","Financials"
"3361",2009-07-01,"TSN","Tyson Foods","Consumer Staples"
"3362",2009-07-01,"USB","U.S. Bank","Financials"
"3363",2009-07-01,"UNP","Union Pacific Corporation","Industrials"
"3364",2009-07-01,"UPS","United Parcel Service","Industrials"
"3365",2009-07-01,"UNH","UnitedHealth Group","Health Care"
"3366",2009-07-01,"VLO","Valero Energy","Energy"
"3367",2009-07-01,"VTR","Ventas","Real Estate"
"3368",2009-07-01,"VRSN","Verisign","Information Technology"
"3369",2009-07-01,"VZ","Verizon","Communication Services"
"3370",2009-07-01,"VFC","VF Corporation","Consumer Discretionary"
"3371",2009-07-01,"VTRS","Viatris","Health Care"
"3372",2009-07-01,"VNO","Vornado Realty Trust","Real Estate"
"3373",2009-07-01,"VMC","Vulcan Materials Company","Materials"
"3374",2009-07-01,"WBA","Walgreens Boots Alliance","Consumer Staples"
"3375",2009-07-01,"WMT","Walmart","Consumer Staples"
"3376",2009-07-01,"WBD","Warner Bros. Discovery","Communication Services"
"3377",2009-07-01,"WM","Waste Management","Industrials"
"3378",2009-07-01,"WAT","Waters Corporation","Health Care"
"3379",2009-07-01,"WEC","WEC Energy Group","Utilities"
"3380",2009-07-01,"WFC","Wells Fargo","Financials"
"3381",2009-07-01,"WELL","Welltower","Real Estate"
"3382",2009-07-01,"WDC","Western Digital","Information Technology"
"3383",2009-07-01,"WRK","WestRock","Materials"
"3384",2009-07-01,"WY","Weyerhaeuser","Real Estate"
"3385",2009-07-01,"WHR","Whirlpool Corporation","Consumer Discretionary"
"3386",2009-07-01,"WMB","Williams Companies","Energy"
"3387",2009-07-01,"WTW","Willis Towers Watson","Financials"
"3388",2009-07-01,"GWW","W. W. Grainger","Industrials"
"3389",2009-07-01,"WYNN","Wynn Resorts","Consumer Discretionary"
"3390",2009-07-01,"XEL","Xcel Energy","Utilities"
"3391",2009-07-01,"YUM","Yum! Brands","Consumer Discretionary"
"3392",2009-07-01,"ZBH","Zimmer Biomet","Health Care"
"3393",2009-07-01,"ZION","Zions Bancorporation","Financials"
"3394",2009-07-01,"UA/UAA","Under Armour",NA
"3395",2009-07-01,"PBCT","People's United Financial",NA
"3396",2009-07-01,"XLNX","Xilinx",NA
"3397",2009-07-01,"GPS","Gap Inc.",NA
"3398",2009-07-01,"LEG","Leggett & Platt",NA
"3399",2009-07-01,"WU","Western Union",NA
"3400",2009-07-01,"UNM","Unum",NA
"3401",2009-07-01,"NOV","Nov",NA
"3402",2009-07-01,"FLIR","FLIR Systems",NA
"3403",2009-07-01,"VAR","Varian Medical Systems",NA
"3404",2009-07-01,"FLS","Flowserve",NA
"3405",2009-07-01,"XRX","Xerox",NA
"3406",2009-07-01,"FTI","TechnipFMC",NA
"3407",2009-07-01,"TIF","Tiffany & Co",NA
"3408",2009-07-01,"AIV","Apartment Investment & Management",NA
"3409",2009-07-01,"NBL","Noble Energy",NA
"3410",2009-07-01,"ETFC","E-Trade",NA
"3411",2009-07-01,"HRB","H&R Block",NA
"3412",2009-07-01,"KSS","Kohl's",NA
"3413",2009-07-01,"HOG","Harley-Davidson",NA
"3414",2009-07-01,"JWN","Nordstrom",NA
"3415",2009-07-01,"CPRI","Capri Holdings",NA
"3416",2009-07-01,"AGN","Allergan",NA
"3417",2009-07-01,"M","Macy's",NA
"3418",2009-07-01,"RTN","Raytheon Company",NA
"3419",2009-07-01,"STI","SunTrust Banks",NA
"3420",2009-07-01,"VIAB","Viacom",NA
"3421",2009-07-01,"CELG","Celgene",NA
"3422",2009-07-01,"JEF","Jefferies Financial Group",NA
"3423",2009-07-01,"TSS","TSYS",NA
"3424",2009-07-01,"APC","Anadarko Petroleum",NA
"3425",2009-07-01,"RHT","Red Hat",NA
"3426",2009-07-01,"LLL","L3 Technologies",NA
"3427",2009-07-01,"MAT","Mattel",NA
"3428",2009-07-01,"FLR","Fluor Corporation",NA
"3429",2009-07-01,"GT","The Goodyear Tire & Rubber Company",NA
"3430",2009-07-01,"PCG","Pacific Gas & Electric Company",NA
"3431",2009-07-01,"SCG","SCANA",NA
"3432",2009-07-01,"ESRX","Express Scripts",NA
"3433",2009-07-01,"COL","Rockwell Collins",NA
"3434",2009-07-01,"AET","Aetna",NA
"3435",2009-07-01,"SRCL","Stericycle",NA
"3436",2009-07-01,"EQT","EQT",NA
"3437",2009-07-01,"CA","CA Technologies",NA
"3438",2009-07-01,"ANDV","Andeavor",NA
"3439",2009-07-01,"XL","XL Group",NA
"3440",2009-07-01,"DPS","Dr Pepper Snapple Group",NA
"3441",2009-07-01,"TWX","Time Warner",NA
"3442",2009-07-01,"RRC","Range Resources",NA
"3443",2009-07-01,"MON","Monsanto",NA
"3444",2009-07-01,"WYN","Wyndham Worldwide",NA
"3445",2009-07-01,"PDCO","Patterson Companies",NA
"3446",2009-07-01,"CHK","Chesapeake Energy",NA
"3447",2009-07-01,"SNI","Scripps Networks Interactive",NA
"3448",2009-07-01,"BCR","CR Bard",NA
"3449",2009-07-01,"SPLS","Staples",NA
"3450",2009-07-01,"DOW","Dow Chemical Company",NA
"3451",2009-07-01,"DD","DuPont",NA
"3452",2009-07-01,"WFM","Whole Foods Market",NA
"3453",2009-07-01,"AN","AutoNation",NA
"3454",2009-07-01,"BBBY","Bed Bath & Beyond",NA
"3455",2009-07-01,"MUR","Murphy Oil",NA
"3456",2009-07-01,"RAI","Reynolds American",NA
"3457",2009-07-01,"YHOO","Yahoo!",NA
"3458",2009-07-01,"TDC","Teradata",NA
"3459",2009-07-01,"R","Ryder System",NA
"3460",2009-07-01,"TGNA","Tegna",NA
"3461",2009-07-01,"DNB","Dun & Bradstreet",NA
"3462",2009-07-01,"SWN","Southwestern Energy",NA
"3463",2009-07-01,"URBN","Urban Outfitters",NA
"3464",2009-07-01,"FTR","Frontier Communications",NA
"3465",2009-07-01,"FSLR","First Solar",NA
"3466",2009-07-01,"HAR","Harman International",NA
"3467",2009-07-01,"LLTC","Linear Technology",NA
"3468",2009-07-01,"PBI","Pitney Bowes",NA
"3469",2009-07-01,"SE","Spectra Energy",NA
"3470",2009-07-01,"STJ","St Jude Medical",NA
"3471",2009-07-01,"OI","Owens-Illinois",NA
"3472",2009-07-01,"LM","Legg Mason",NA
"3473",2009-07-01,"AA","Alcoa Inc",NA
"3474",2009-07-01,"DO","Diamond Offshore Drilling",NA
"3475",2009-07-01,"HOT","Starwood",NA
"3476",2009-07-01,"EMC","EMC Corporation",NA
"3477",2009-07-01,"TE","TECO Energy",NA
"3478",2009-07-01,"CCE","Coca-Cola Enterprises",NA
"3479",2009-07-01,"TWC","Time Warner Cable",NA
"3480",2009-07-01,"SNDK","SanDisk",NA
"3481",2009-07-01,"GME","GameStop",NA
"3482",2009-07-01,"THC","Tenet Healthcare",NA
"3483",2009-07-01,"CAM","Cameron International",NA
"3484",2009-07-01,"POM","Pepco Holdings",NA
"3485",2009-07-01,"CNX","Consol Energy",NA
"3486",2009-07-01,"PCL","Plum Creek Timber",NA
"3487",2009-07-01,"PCP","Precision Castparts Corporation",NA
"3488",2009-07-01,"BRCM","Broadcom Corporation",NA
"3489",2009-07-01,"ACE","Chubb",NA
"3490",2009-07-01,"ALTR","Altera",NA
"3491",2009-07-01,"CSC","Computer Sciences Corporation",NA
"3492",2009-07-01,"SIAL","Sigma-Aldrich",NA
"3493",2009-07-01,"GNW","Genworth Financial",NA
"3494",2009-07-01,"HCBK","Hudson City Bancorp",NA
"3495",2009-07-01,"HSP","Hospira",NA
"3496",2009-07-01,"PLL","Pall Corporation",NA
"3497",2009-07-01,"DTV","DirecTV",NA
"3498",2009-07-01,"NE","Noble Corporation",NA
"3499",2009-07-01,"FDO","Family Dollar",NA
"3500",2009-07-01,"ATI","Allegheny Technologies",NA
"3501",2009-07-01,"TEG","Integrys Energy Group",NA
"3502",2009-07-01,"LO","Lorillard Tobacco Company",NA
"3503",2009-07-01,"WIN","Windstream Communications",NA
"3504",2009-07-01,"AGN","Allergan",NA
"3505",2009-07-01,"DNR","Denbury Resources",NA
"3506",2009-07-01,"NBR","Nabors Industries",NA
"3507",2009-07-01,"AVP","Avon Products",NA
"3508",2009-07-01,"CFN","Carefusion",NA
"3509",2009-07-01,"SWY","Safeway",NA
"3510",2009-07-01,"BMS","Bemis Company",NA
"3511",2009-07-01,"JBL","Jabil Circuit",NA
"3512",2009-07-01,"BTU","Peabody Energy",NA
"3513",2009-07-01,"GHC","Graham Holdings",NA
"3514",2009-07-01,"RDC","Rowan Companies",NA
"3515",2009-07-01,"X","United States Steel",NA
"3516",2009-07-01,"FRX","Forest Laboratories",NA
"3517",2009-07-01,"IGT","International Game Technology",NA
"3518",2009-07-01,"LSI","LSI Corporation",NA
"3519",2009-07-01,"BEAM","Beam Inc",NA
"3520",2009-07-01,"SLM","SLM Corporation",NA
"3521",2009-07-01,"LIFE","Life Technologies",NA
"3522",2009-07-01,"ANF","Abercrombie & Fitch",NA
"3523",2009-07-01,"JDSU","JDS Uniphase",NA
"3524",2009-07-01,"TER","Teradyne",NA
"3525",2009-07-01,"MOLX","Molex",NA
"3526",2009-07-01,"JCP","JCPenney",NA
"3527",2009-07-01,"NYX","NYSE Euronext",NA
"3528",2009-07-01,"DELL","Dell",NA
"3529",2009-07-01,"AMD","Advanced Micro Devices",NA
"3530",2009-07-01,"BMC","BMC Software",NA
"3531",2009-07-01,"S","Sprint Nextel",NA
"3532",2009-07-01,"APOL","Apollo Education Group",NA
"3533",2009-07-01,"FHN","First Horizon",NA
"3534",2009-07-01,"HNZ","Heinz",NA
"3535",2009-07-01,"DF","Dean Foods",NA
"3536",2009-07-01,"CVH","Coventry Health Care",NA
"3537",2009-07-01,"PCS","MetroPCS",NA
"3538",2009-07-01,"BIG","Big Lots",NA
"3539",2009-07-01,"FII","Federated Investors",NA
"3540",2009-07-01,"TIE","Titanium Metals",NA
"3541",2009-07-01,"RRD","RR Donnelley",NA
"3542",2009-07-01,"SUN","Sunoco",NA
"3543",2009-07-01,"LXK","Lexmark",NA
"3544",2009-07-01,"DV","DeVry",NA
"3545",2009-07-01,"SHLD","Sears Holdings",NA
"3546",2009-07-01,"GR","Goodrich Corporation",NA
"3547",2009-07-01,"PGN","Progress Energy",NA
"3548",2009-07-01,"SLE","Sara Lee Corporation",NA
"3549",2009-07-01,"NVLS","Novellus Systems",NA
"3550",2009-07-01,"MMI","Motorola Mobility",NA
"3551",2009-07-01,"EP","El Paso Corporation",NA
"3552",2009-07-01,"SVU","Supervalu",NA
"3553",2009-07-01,"MHS","Medco Health Solutions",NA
"3554",2009-07-01,"CEG","Constellation Energy Group",NA
"3555",2009-07-01,"CPWR","Compuware",NA
"3556",2009-07-01,"TLAB","Tellabs",NA
"3557",2009-07-01,"AKS","AK Steel",NA
"3558",2009-07-01,"MWW","Monster Worldwide",NA
"3559",2009-07-01,"WFR","MEMC Electronic Materials",NA
"3560",2009-07-01,"GAS","Nicor Gas",NA
"3561",2009-07-01,"JNS","Janus Capital Group",NA
"3562",2009-07-01,"ITT","ITT",NA
"3563",2009-07-01,"CEPH","Cephalon",NA
"3564",2009-07-01,"NSM","National Semiconductor",NA
"3565",2009-07-01,"MI","Marshall & Ilsley",NA
"3566",2009-07-01,"RSH","RadioShack",NA
"3567",2009-07-01,"MEE","Massey Energy",NA
"3568",2009-07-01,"NOVL","Novell",NA
"3569",2009-07-01,"GENZ","Genzyme",NA
"3570",2009-07-01,"Q","Qwest Communications",NA
"3571",2009-07-01,"MFE","McAfee",NA
"3572",2009-07-01,"AYE","Allegheny Energy",NA
"3573",2009-07-01,"KG","King Pharmaceuticals",NA
"3574",2009-07-01,"EK","Eastman Kodak",NA
"3575",2009-07-01,"ODP","Office Depot",NA
"3576",2009-07-01,"NYT","The New York Times Company",NA
"3577",2009-07-01,"PTV","Pactiv",NA
"3578",2009-07-01,"SII","Smith International",NA
"3579",2009-07-01,"MIL","Millipore",NA
"3580",2009-07-01,"STR","Questar",NA
"3581",2009-07-01,"XTO","XTO Energy",NA
"3582",2009-07-01,"BJS","BJ Services",NA
"3583",2009-07-01,"RX","IMS Health",NA
"3584",2009-07-01,"CIEN","Ciena",NA
"3585",2009-07-01,"DYN","Dynegy",NA
"3586",2009-07-01,"KBH","KB Home",NA
"3587",2009-07-01,"CVG","Convergys",NA
"3588",2009-07-01,"MBI","MBIA",NA
"3589",2009-07-01,"SGP","Schering-Plough",NA
"3590",2009-07-01,"CBE","Cooper Industries",NA
"3591",2009-07-01,"CTX","Centex Corp.",NA
"3592",2020-07-01,"MMM","3M","Industrials"
"3593",2020-07-01,"AOS","A. O. Smith","Industrials"
"3594",2020-07-01,"ABT","Abbott","Health Care"
"3595",2020-07-01,"ABBV","AbbVie","Health Care"
"3596",2020-07-01,"ABMD","Abiomed","Health Care"
"3597",2020-07-01,"ACN","Accenture","Information Technology"
"3598",2020-07-01,"ATVI","Activision Blizzard","Communication Services"
"3599",2020-07-01,"ADM","ADM","Consumer Staples"
"3600",2020-07-01,"ADBE","Adobe Inc.","Information Technology"
"3601",2020-07-01,"ADP","ADP","Information Technology"
"3602",2020-07-01,"AAP","Advance Auto Parts","Consumer Discretionary"
"3603",2020-07-01,"AES","AES Corporation","Utilities"
"3604",2020-07-01,"AFL","Aflac","Financials"
"3605",2020-07-01,"A","Agilent Technologies","Health Care"
"3606",2020-07-01,"APD","Air Products and Chemicals","Materials"
"3607",2020-07-01,"AKAM","Akamai","Information Technology"
"3608",2020-07-01,"ALK","Alaska Air Group","Industrials"
"3609",2020-07-01,"ALB","Albemarle Corporation","Materials"
"3610",2020-07-01,"ARE","Alexandria Real Estate Equities","Real Estate"
"3611",2020-07-01,"ALGN","Align Technology","Health Care"
"3612",2020-07-01,"ALLE","Allegion","Industrials"
"3613",2020-07-01,"LNT","Alliant Energy","Utilities"
"3614",2020-07-01,"ALL","Allstate","Financials"
"3615",2020-07-01,"GOOGL","Alphabet Inc. (Class A)","Communication Services"
"3616",2020-07-01,"GOOG","Alphabet Inc. (Class C)","Communication Services"
"3617",2020-07-01,"MO","Altria","Consumer Staples"
"3618",2020-07-01,"AMZN","Amazon","Consumer Discretionary"
"3619",2020-07-01,"AMCR","Amcor","Materials"
"3620",2020-07-01,"AMD","AMD","Information Technology"
"3621",2020-07-01,"AEE","Ameren","Utilities"
"3622",2020-07-01,"AAL","American Airlines Group","Industrials"
"3623",2020-07-01,"AEP","American Electric Power","Utilities"
"3624",2020-07-01,"AXP","American Express","Financials"
"3625",2020-07-01,"AIG","American International Group","Financials"
"3626",2020-07-01,"AMT","American Tower","Real Estate"
"3627",2020-07-01,"AWK","American Water Works","Utilities"
"3628",2020-07-01,"AMP","Ameriprise Financial","Financials"
"3629",2020-07-01,"ABC","AmerisourceBergen","Health Care"
"3630",2020-07-01,"AME","Ametek","Industrials"
"3631",2020-07-01,"AMGN","Amgen","Health Care"
"3632",2020-07-01,"APH","Amphenol","Information Technology"
"3633",2020-07-01,"ADI","Analog Devices","Information Technology"
"3634",2020-07-01,"ANSS","Ansys","Information Technology"
"3635",2020-07-01,"AON","Aon","Financials"
"3636",2020-07-01,"APA","APA Corporation","Energy"
"3637",2020-07-01,"AAPL","Apple Inc.","Information Technology"
"3638",2020-07-01,"AMAT","Applied Materials","Information Technology"
"3639",2020-07-01,"APTV","Aptiv","Consumer Discretionary"
"3640",2020-07-01,"ANET","Arista Networks","Information Technology"
"3641",2020-07-01,"AJG","Arthur J. Gallagher & Co.","Financials"
"3642",2020-07-01,"AIZ","Assurant","Financials"
"3643",2020-07-01,"T","AT&T","Communication Services"
"3644",2020-07-01,"ATO","Atmos Energy","Utilities"
"3645",2020-07-01,"ADSK","Autodesk","Information Technology"
"3646",2020-07-01,"AZO","AutoZone","Consumer Discretionary"
"3647",2020-07-01,"AVB","AvalonBay Communities","Real Estate"
"3648",2020-07-01,"AVY","Avery Dennison","Materials"
