"","FEDFUNDS","GDP","UNRATE","PAYEMS","ICSA","CPIAUCSL","USREC"
"2016-09-10",0.4,18775.459,5,144953,252000,241.176,0
"2016-09-17",0.4,18775.459,5,144953,250000,241.176,0
"2016-09-24",0.4,18775.459,5,144953,247000,241.176,0
"2016-10-01",0.4,18968.041,4.9,145071,245000,241.741,0
"2016-10-08",0.4,18968.041,4.9,145071,250000,241.741,0
"2016-10-15",0.4,18968.041,4.9,145071,263000,241.741,0
"2016-10-22",0.4,18968.041,4.9,145071,256000,241.741,0
"2016-10-29",0.4,18968.041,4.9,145071,265000,241.741,0
"2016-11-01",0.41,18968.041,4.7,145201,265000,242.026,0
"2016-11-05",0.41,18968.041,4.7,145201,250000,242.026,0
"2016-11-12",0.41,18968.041,4.7,145201,232000,242.026,0
"2016-11-19",0.41,18968.041,4.7,145201,246000,242.026,0
"2016-11-26",0.41,18968.041,4.7,145201,255000,242.026,0
"2016-12-01",0.54,18968.041,4.7,145415,255000,242.637,0
"2016-12-03",0.54,18968.041,4.7,145415,248000,242.637,0
"2016-12-10",0.54,18968.041,4.7,145415,252000,242.637,0
"2016-12-17",0.54,18968.041,4.7,145415,260000,242.637,0
"2016-12-24",0.54,18968.041,4.7,145415,257000,242.637,0
"2016-12-31",0.54,18968.041,4.7,145415,244000,242.637,0
"2017-01-01",0.65,19153.912,4.7,145628,244000,243.618,0
"2017-01-07",0.65,19153.912,4.7,145628,245000,243.618,0
"2017-01-14",0.65,19153.912,4.7,145628,240000,243.618,0
"2017-01-21",0.65,19153.912,4.7,145628,250000,243.618,0
"2017-01-28",0.65,19153.912,4.7,145628,241000,243.618,0
"2017-02-01",0.66,19153.912,4.6,145818,241000,244.006,0
"2017-02-04",0.66,19153.912,4.6,145818,230000,244.006,0
"2017-02-11",0.66,19153.912,4.6,145818,233000,244.006,0
"2017-02-18",0.66,19153.912,4.6,145818,237000,244.006,0
"2017-02-25",0.66,19153.912,4.6,145818,221000,244.006,0
"2017-03-01",0.79,19153.912,4.4,145960,221000,243.892,0
"2017-03-04",0.79,19153.912,4.4,145960,236000,243.892,0
"2017-03-11",0.79,19153.912,4.4,145960,228000,243.892,0
"2017-03-18",0.79,19153.912,4.4,145960,235000,243.892,0
"2017-03-25",0.79,19153.912,4.4,145960,236000,243.892,0
"2017-04-01",0.9,19322.92,4.4,146165,216000,244.193,0
"2017-04-08",0.9,19322.92,4.4,146165,222000,244.193,0
"2017-04-15",0.9,19322.92,4.4,146165,231000,244.193,0
"2017-04-22",0.9,19322.92,4.4,146165,238000,244.193,0
"2017-04-29",0.9,19322.92,4.4,146165,232000,244.193,0
"2017-05-01",0.91,19322.92,4.4,146388,232000,244.004,0
"2017-05-06",0.91,19322.92,4.4,146388,233000,244.004,0
"2017-05-13",0.91,19322.92,4.4,146388,234000,244.004,0
"2017-05-20",0.91,19322.92,4.4,146388,236000,244.004,0
"2017-05-27",0.91,19322.92,4.4,146388,253000,244.004,0
"2017-06-01",1.04,19322.92,4.3,146585,253000,244.163,0
"2017-06-03",1.04,19322.92,4.3,146585,251000,244.163,0
"2017-06-10",1.04,19322.92,4.3,146585,245000,244.163,0
"2017-06-17",1.04,19322.92,4.3,146585,249000,244.163,0
"2017-06-24",1.04,19322.92,4.3,146585,247000,244.163,0
"2017-07-01",1.15,19558.693,4.3,146768,256000,244.243,0
"2017-07-08",1.15,19558.693,4.3,146768,259000,244.243,0
"2017-07-15",1.15,19558.693,4.3,146768,245000,244.243,0
"2017-07-22",1.15,19558.693,4.3,146768,249000,244.243,0
"2017-07-29",1.15,19558.693,4.3,146768,245000,244.243,0
"2017-08-01",1.16,19558.693,4.4,146913,245000,245.183,0
"2017-08-05",1.16,19558.693,4.4,146913,254000,245.183,0
"2017-08-12",1.16,19558.693,4.4,146913,245000,245.183,0
"2017-08-19",1.16,19558.693,4.4,146913,245000,245.183,0
"2017-08-26",1.16,19558.693,4.4,146913,247000,245.183,0
"2017-09-01",1.15,19558.693,4.3,147012,247000,246.435,0
"2017-09-02",1.15,19558.693,4.3,147012,297000,246.435,0
"2017-09-09",1.15,19558.693,4.3,147012,280000,246.435,0
"2017-09-16",1.15,19558.693,4.3,147012,261000,246.435,0
"2017-09-23",1.15,19558.693,4.3,147012,264000,246.435,0
"2017-09-30",1.15,19558.693,4.3,147012,260000,246.435,0
"2017-10-01",1.15,19882.965,4.2,147153,260000,246.626,0
"2017-10-07",1.15,19882.965,4.2,147153,252000,246.626,0
"2017-10-14",1.15,19882.965,4.2,147153,235000,246.626,0
"2017-10-21",1.15,19882.965,4.2,147153,241000,246.626,0
"2017-10-28",1.15,19882.965,4.2,147153,241000,246.626,0
"2017-11-01",1.16,19882.965,4.2,147353,241000,247.284,0
"2017-11-04",1.16,19882.965,4.2,147353,248000,247.284,0
"2017-11-11",1.16,19882.965,4.2,147353,254000,247.284,0
"2017-11-18",1.16,19882.965,4.2,147353,246000,247.284,0
"2017-11-25",1.16,19882.965,4.2,147353,243000,247.284,0
"2017-12-01",1.3,19882.965,4.1,147529,243000,247.805,0
"2017-12-02",1.3,19882.965,4.1,147529,241000,247.805,0
"2017-12-09",1.3,19882.965,4.1,147529,229000,247.805,0
"2017-12-16",1.3,19882.965,4.1,147529,244000,247.805,0
"2017-12-23",1.3,19882.965,4.1,147529,251000,247.805,0
"2017-12-30",1.3,19882.965,4.1,147529,248000,247.805,0
"2018-01-01",1.41,20143.716,4,147662,248000,248.743,0
"2018-01-06",1.41,20143.716,4,147662,252000,248.743,0
"2018-01-13",1.41,20143.716,4,147662,224000,248.743,0
"2018-01-20",1.41,20143.716,4,147662,227000,248.743,0
"2018-01-27",1.41,20143.716,4,147662,223000,248.743,0
"2018-02-01",1.42,20143.716,4.1,148064,223000,249.439,0
"2018-02-03",1.42,20143.716,4.1,148064,213000,249.439,0
"2018-02-10",1.42,20143.716,4.1,148064,213000,249.439,0
"2018-02-17",1.42,20143.716,4.1,148064,206000,249.439,0
"2018-02-24",1.42,20143.716,4.1,148064,202000,249.439,0
"2018-03-01",1.51,20143.716,4,148289,202000,249.581,0
"2018-03-03",1.51,20143.716,4,148289,212000,249.581,0
"2018-03-10",1.51,20143.716,4,148289,204000,249.581,0
"2018-03-17",1.51,20143.716,4,148289,198000,249.581,0
"2018-03-24",1.51,20143.716,4,148289,197000,249.581,0
"2018-03-31",1.51,20143.716,4,148289,205000,249.581,0
"2018-04-01",1.69,20492.492,4,148468,205000,250.146,0
"2018-04-07",1.69,20492.492,4,148468,210000,250.146,0
"2018-04-14",1.69,20492.492,4,148468,218000,250.146,0
"2018-04-21",1.69,20492.492,4,148468,191000,250.146,0
"2018-04-28",1.69,20492.492,4,148468,2e+05,250.146,0
"2018-05-01",1.7,20492.492,3.8,148801,2e+05,250.779,0
"2018-05-05",1.7,20492.492,3.8,148801,204000,250.779,0
"2018-05-12",1.7,20492.492,3.8,148801,220000,250.779,0
"2018-05-19",1.7,20492.492,3.8,148801,231000,250.779,0
"2018-05-26",1.7,20492.492,3.8,148801,224000,250.779,0
"2018-06-01",1.82,20492.492,4,148984,224000,251.118,0
"2018-06-02",1.82,20492.492,4,148984,229000,251.118,0
"2018-06-09",1.82,20492.492,4,148984,230000,251.118,0
"2018-06-16",1.82,20492.492,4,148984,228000,251.118,0
"2018-06-23",1.82,20492.492,4,148984,233000,251.118,0
"2018-06-30",1.82,20492.492,4,148984,241000,251.118,0
"2018-07-01",1.91,20659.102,3.8,149050,241000,251.323,0
"2018-07-07",1.91,20659.102,3.8,149050,232000,251.323,0
"2018-07-14",1.91,20659.102,3.8,149050,219000,251.323,0
"2018-07-21",1.91,20659.102,3.8,149050,224000,251.323,0
"2018-07-28",1.91,20659.102,3.8,149050,222000,251.323,0
"2018-08-01",1.91,20659.102,3.8,149269,222000,251.749,0
"2018-08-04",1.91,20659.102,3.8,149269,228000,251.749,0
"2018-08-11",1.91,20659.102,3.8,149269,224000,251.749,0
"2018-08-18",1.91,20659.102,3.8,149269,221000,251.749,0
"2018-08-25",1.91,20659.102,3.8,149269,225000,251.749,0
"2018-09-01",1.95,20659.102,3.7,149326,211000,252.239,0
"2018-09-08",1.95,20659.102,3.7,149326,217000,252.239,0
"2018-09-15",1.95,20659.102,3.7,149326,214000,252.239,0
"2018-09-22",1.95,20659.102,3.7,149326,214000,252.239,0
"2018-09-29",1.95,20659.102,3.7,149326,221000,252.239,0
"2018-10-01",2.19,20813.325,3.8,149471,221000,252.862,0
"2018-10-06",2.19,20813.325,3.8,149471,221000,252.862,0
"2018-10-13",2.19,20813.325,3.8,149471,218000,252.862,0
"2018-10-20",2.19,20813.325,3.8,149471,226000,252.862,0
"2018-10-27",2.19,20813.325,3.8,149471,225000,252.862,0
"2018-11-01",2.2,20813.325,3.8,149573,225000,252.657,0
"2018-11-03",2.2,20813.325,3.8,149573,227000,252.657,0
"2018-11-10",2.2,20813.325,3.8,149573,228000,252.657,0
"2018-11-17",2.2,20813.325,3.8,149573,234000,252.657,0
"2018-11-24",2.2,20813.325,3.8,149573,244000,252.657,0
"2018-12-01",2.27,20813.325,3.9,149821,240000,252.551,0
"2018-12-08",2.27,20813.325,3.9,149821,209000,252.551,0
"2018-12-15",2.27,20813.325,3.9,149821,219000,252.551,0
"2018-12-22",2.27,20813.325,3.9,149821,230000,252.551,0
"2018-12-29",2.27,20813.325,3.9,149821,237000,252.551,0
"2019-01-01",2.4,21001.591,4,150100,237000,252.47,0
"2019-01-05",2.4,21001.591,4,150100,222000,252.47,0
"2019-01-12",2.4,21001.591,4,150100,211000,252.47,0
"2019-01-19",2.4,21001.591,4,150100,205000,252.47,0
"2019-01-26",2.4,21001.591,4,150100,227000,252.47,0
"2019-02-01",2.4,21001.591,3.8,150124,227000,253.135,0
"2019-02-02",2.4,21001.591,3.8,150124,220000,253.135,0
"2019-02-09",2.4,21001.591,3.8,150124,213000,253.135,0
"2019-02-16",2.4,21001.591,3.8,150124,199000,253.135,0
"2019-02-23",2.4,21001.591,3.8,150124,204000,253.135,0
"2019-03-01",2.41,21001.591,3.8,150348,204000,254.273,0
"2019-03-02",2.41,21001.591,3.8,150348,2e+05,254.273,0
"2019-03-09",2.41,21001.591,3.8,150348,201000,254.273,0
"2019-03-16",2.41,21001.591,3.8,150348,182000,254.273,0
"2019-03-23",2.41,21001.591,3.8,150348,184000,254.273,0
"2019-03-30",2.41,21001.591,3.8,150348,173000,254.273,0
"2019-04-01",2.42,21289.268,3.6,150636,173000,255.163,0
"2019-04-06",2.42,21289.268,3.6,150636,173000,255.163,0
"2019-04-13",2.42,21289.268,3.6,150636,183000,255.163,0
"2019-04-20",2.42,21289.268,3.6,150636,2e+05,255.163,0
"2019-04-27",2.42,21289.268,3.6,150636,210000,255.163,0
"2019-05-01",2.39,21289.268,3.6,150713,210000,255.325,0
"2019-05-04",2.39,21289.268,3.6,150713,214000,255.325,0
"2019-05-11",2.39,21289.268,3.6,150713,210000,255.325,0
"2019-05-18",2.39,21289.268,3.6,150713,213000,255.325,0
"2019-05-25",2.39,21289.268,3.6,150713,222000,255.325,0
"2019-06-01",2.38,21289.268,3.6,150843,229000,255.361,0
"2019-06-08",2.38,21289.268,3.6,150843,237000,255.361,0
"2019-06-15",2.38,21289.268,3.6,150843,231000,255.361,0
"2019-06-22",2.38,21289.268,3.6,150843,242000,255.361,0
"2019-06-29",2.38,21289.268,3.6,150843,240000,255.361,0
"2019-07-01",2.4,21505.012,3.7,150921,240000,255.9,0
"2019-07-06",2.4,21505.012,3.7,150921,230000,255.9,0
"2019-07-13",2.4,21505.012,3.7,150921,231000,255.9,0
"2019-07-20",2.4,21505.012,3.7,150921,216000,255.9,0
"2019-07-27",2.4,21505.012,3.7,150921,220000,255.9,0
"2019-08-01",2.13,21505.012,3.7,151081,220000,256.179,0
"2019-08-03",2.13,21505.012,3.7,151081,227000,256.179,0
"2019-08-10",2.13,21505.012,3.7,151081,236000,256.179,0
"2019-08-17",2.13,21505.012,3.7,151081,222000,256.179,0
"2019-08-24",2.13,21505.012,3.7,151081,231000,256.179,0
"2019-08-31",2.13,21505.012,3.7,151081,224000,256.179,0
"2019-09-01",2.04,21505.012,3.5,151244,224000,256.596,0
"2019-09-07",2.04,21505.012,3.5,151244,217000,256.596,0
"2019-09-14",2.04,21505.012,3.5,151244,215000,256.596,0
"2019-09-21",2.04,21505.012,3.5,151244,218000,256.596,0
"2019-09-28",2.04,21505.012,3.5,151244,224000,256.596,0
"2019-10-01",1.83,21694.458,3.6,151337,224000,257.305,0
"2019-10-05",1.83,21694.458,3.6,151337,224000,257.305,0
"2019-10-12",1.83,21694.458,3.6,151337,226000,257.305,0
"2019-10-19",1.83,21694.458,3.6,151337,222000,257.305,0
"2019-10-26",1.83,21694.458,3.6,151337,230000,257.305,0
"2019-11-01",1.55,21694.458,3.6,151589,230000,257.788,0
"2019-11-02",1.55,21694.458,3.6,151589,224000,257.788,0
"2019-11-09",1.55,21694.458,3.6,151589,239000,257.788,0
"2019-11-16",1.55,21694.458,3.6,151589,240000,257.788,0
"2019-11-23",1.55,21694.458,3.6,151589,224000,257.788,0
"2019-11-30",1.55,21694.458,3.6,151589,221000,257.788,0
"2019-12-01",1.55,21694.458,3.6,151789,221000,258.263,0
"2019-12-07",1.55,21694.458,3.6,151789,251000,258.263,0
"2019-12-14",1.55,21694.458,3.6,151789,233000,258.263,0
"2019-12-21",1.55,21694.458,3.6,151789,233000,258.263,0
"2019-12-28",1.55,21694.458,3.6,151789,235000,258.263,0
"2020-01-01",1.55,21481.367,3.5,152128,235000,258.682,0
"2020-01-04",1.55,21481.367,3.5,152128,217000,258.682,0
"2020-01-11",1.55,21481.367,3.5,152128,203000,258.682,0
"2020-01-18",1.55,21481.367,3.5,152128,211000,258.682,0
"2020-01-25",1.55,21481.367,3.5,152128,2e+05,258.682,0
"2020-02-01",1.58,21481.367,3.5,152504,191000,259.007,0
"2020-02-08",1.58,21481.367,3.5,152504,186000,259.007,0
"2020-02-15",1.58,21481.367,3.5,152504,190000,259.007,0
"2020-02-22",1.58,21481.367,3.5,152504,196000,259.007,0
"2020-02-29",1.58,21481.367,3.5,152504,190000,259.007,0
"2020-03-01",0.65,21481.367,4.4,151006,190000,258.165,1
"2020-03-07",0.65,21481.367,4.4,151006,186000,258.165,1
"2020-03-14",0.65,21481.367,4.4,151006,221000,258.165,1
"2020-03-21",0.65,21481.367,4.4,151006,2914000,258.165,1
"2020-03-28",0.65,21481.367,4.4,151006,5946000,258.165,1
"2020-04-01",0.05,19477.444,14.7,130513,5946000,256.094,1
"2020-04-04",0.05,19477.444,14.7,130513,6137000,256.094,1
"2020-04-11",0.05,19477.444,14.7,130513,4869000,256.094,1
"2020-04-18",0.05,19477.444,14.7,130513,4201000,256.094,1
"2020-04-25",0.05,19477.444,14.7,130513,3446000,256.094,1
"2020-05-01",0.05,19477.444,13.2,133155,3446000,255.944,0
"2020-05-02",0.05,19477.444,13.2,133155,2796000,255.944,0
"2020-05-09",0.05,19477.444,13.2,133155,2335000,255.944,0
"2020-05-16",0.05,19477.444,13.2,133155,2176000,255.944,0
"2020-05-23",0.05,19477.444,13.2,133155,1921000,255.944,0
"2020-05-30",0.05,19477.444,13.2,133155,1639000,255.944,0
"2020-06-01",0.08,19477.444,11,137660,1639000,257.217,0
"2020-06-06",0.08,19477.444,11,137660,1575000,257.217,0
"2020-06-13",0.08,19477.444,11,137660,1473000,257.217,0
"2020-06-20",0.08,19477.444,11,137660,1467000,257.217,0
"2020-06-27",0.08,19477.444,11,137660,1446000,257.217,0
"2020-07-01",0.09,21138.574,10.2,139048,1446000,258.543,0
"2020-07-04",0.09,21138.574,10.2,139048,1413000,258.543,0
"2020-07-11",0.09,21138.574,10.2,139048,1468000,258.543,0
"2020-07-18",0.09,21138.574,10.2,139048,1393000,258.543,0
"2020-07-25",0.09,21138.574,10.2,139048,1260000,258.543,0
"2020-08-01",0.1,21138.574,8.4,140713,1044000,259.58,0
"2020-08-08",0.1,21138.574,8.4,140713,884000,259.58,0
"2020-08-15",0.1,21138.574,8.4,140713,927000,259.58,0
"2020-08-22",0.1,21138.574,8.4,140713,876000,259.58,0
"2020-08-29",0.1,21138.574,8.4,140713,881000,259.58,0
"2020-09-01",0.09,21138.574,7.9,141632,881000,260.19,0
"2020-09-05",0.09,21138.574,7.9,141632,892000,260.19,0
"2020-09-12",0.09,21138.574,7.9,141632,861000,260.19,0
"2020-09-19",0.09,21138.574,7.9,141632,859000,260.19,0
"2020-09-26",0.09,21138.574,7.9,141632,795000,260.19,0
"2020-10-01",0.09,21477.597,6.9,142279,795000,260.352,0
"2020-10-03",0.09,21477.597,6.9,142279,785000,260.352,0
"2020-10-10",0.09,21477.597,6.9,142279,839000,260.352,0
"2020-10-17",0.09,21477.597,6.9,142279,804000,260.352,0
"2020-10-24",0.09,21477.597,6.9,142279,776000,260.352,0
"2020-10-31",0.09,21477.597,6.9,142279,773000,260.352,0
"2020-11-01",0.09,21477.597,6.7,142612,773000,260.721,0
"2020-11-07",0.09,21477.597,6.7,142612,737000,260.721,0
"2020-11-14",0.09,21477.597,6.7,142612,738000,260.721,0
"2020-11-21",0.09,21477.597,6.7,142612,793000,260.721,0
"2020-11-28",0.09,21477.597,6.7,142612,737000,260.721,0
"2020-12-01",0.09,21477.597,6.7,142497,737000,261.564,0
"2020-12-05",0.09,21477.597,6.7,142497,873000,261.564,0
"2020-12-12",0.09,21477.597,6.7,142497,886000,261.564,0
"2020-12-19",0.09,21477.597,6.7,142497,815000,261.564,0
"2020-12-26",0.09,21477.597,6.7,142497,773000,261.564,0
"2021-01-01",0.09,22038.226,6.4,143017,773000,262.2,0
"2021-01-02",0.09,22038.226,6.4,143017,803000,262.2,0
"2021-01-09",0.09,22038.226,6.4,143017,890000,262.2,0
"2021-01-16",0.09,22038.226,6.4,143017,844000,262.2,0
"2021-01-23",0.09,22038.226,6.4,143017,799000,262.2,0
"2021-01-30",0.09,22038.226,6.4,143017,803000,262.2,0
"2021-02-01",0.08,22038.226,6.2,143727,803000,263.346,0
"2021-02-06",0.08,22038.226,6.2,143727,812000,263.346,0
"2021-02-13",0.08,22038.226,6.2,143727,802000,263.346,0
"2021-02-20",0.08,22038.226,6.2,143727,702000,263.346,0
"2021-02-27",0.08,22038.226,6.2,143727,704000,263.346,0
"2021-03-01",0.07,22038.226,6,144431,704000,265.028,0
"2021-03-06",0.07,22038.226,6,144431,693000,265.028,0
"2021-03-13",0.07,22038.226,6,144431,699000,265.028,0
"2021-03-20",0.07,22038.226,6,144431,627000,265.028,0
"2021-03-27",0.07,22038.226,6,144431,658000,265.028,0
"2021-04-01",0.07,22740.959,6,144694,658000,266.727,0
"2021-04-03",0.07,22740.959,6,144694,645000,266.727,0
"2021-04-10",0.07,22740.959,6,144694,571000,266.727,0
"2021-04-17",0.07,22740.959,6,144694,566000,266.727,0
"2021-04-24",0.07,22740.959,6,144694,574000,266.727,0
"2021-05-01",0.06,22740.959,5.8,145141,517000,268.599,0
"2021-05-08",0.06,22740.959,5.8,145141,494000,268.599,0
"2021-05-15",0.06,22740.959,5.8,145141,467000,268.599,0
"2021-05-22",0.06,22740.959,5.8,145141,441000,268.599,0
"2021-05-29",0.06,22740.959,5.8,145141,427000,268.599,0
"2021-06-01",0.08,22740.959,5.9,145698,427000,270.955,0
"2021-06-05",0.08,22740.959,5.9,145698,420000,270.955,0
"2021-06-12",0.08,22740.959,5.9,145698,429000,270.955,0
"2021-06-19",0.08,22740.959,5.9,145698,424000,270.955,0
"2021-06-26",0.08,22740.959,5.9,145698,405000,270.955,0
"2021-07-01",0.1,23202.344,5.4,146387,405000,272.184,0
"2021-07-03",0.1,23202.344,5.4,146387,403000,272.184,0
"2021-07-10",0.1,23202.344,5.4,146387,391000,272.184,0
"2021-07-17",0.1,23202.344,5.4,146387,424000,272.184,0
"2021-07-24",0.1,23202.344,5.4,146387,411000,272.184,0
"2021-07-31",0.1,23202.344,5.4,146387,414000,272.184,0
"2021-08-01",0.09,23202.344,5.2,146904,414000,273.092,0
"2021-08-07",0.09,23202.344,5.2,146904,416000,273.092,0
"2021-08-14",0.09,23202.344,5.2,146904,405000,273.092,0
"2021-08-21",0.09,23202.344,5.2,146904,395000,273.092,0
"2021-08-28",0.09,23202.344,5.2,146904,381000,273.092,0
"2021-09-01",0.08,23202.344,4.7,147328,381000,274.214,0
"2021-09-04",0.08,23202.344,4.7,147328,361000,274.214,0
"2021-09-11",0.08,23202.344,4.7,147328,363000,274.214,0
"2021-09-18",0.08,23202.344,4.7,147328,380000,274.214,0
"2021-09-25",0.08,23202.344,4.7,147328,376000,274.214,0
"2021-10-01",0.08,24002.815,4.6,148005,376000,276.59,0
"2021-10-02",0.08,24002.815,4.6,148005,340000,276.59,0
"2021-10-09",0.08,24002.815,4.6,148005,317000,276.59,0
"2021-10-16",0.08,24002.815,4.6,148005,310000,276.59,0
"2021-10-23",0.08,24002.815,4.6,148005,294000,276.59,0
"2021-10-30",0.08,24002.815,4.6,148005,280000,276.59,0
"2021-11-01",0.08,24002.815,4.2,148652,280000,278.524,0
"2021-11-06",0.08,24002.815,4.2,148652,279000,278.524,0
"2021-11-13",0.08,24002.815,4.2,148652,265000,278.524,0
"2021-11-20",0.08,24002.815,4.2,148652,244000,278.524,0
"2021-11-27",0.08,24002.815,4.2,148652,240000,278.524,0
"2021-12-01",0.08,24002.815,3.9,149240,240000,280.126,0
"2021-12-04",0.08,24002.815,3.9,149240,228000,280.126,0
"2021-12-11",0.08,24002.815,3.9,149240,228000,280.126,0
"2021-12-18",0.08,24002.815,3.9,149240,220000,280.126,0
"2021-12-25",0.08,24002.815,3.9,149240,211000,280.126,0
"2022-01-01",0.08,24384.289,4,149744,224000,281.933,0
"2022-01-08",0.08,24384.289,4,149744,238000,281.933,0
"2022-01-15",0.08,24384.289,4,149744,240000,281.933,0
"2022-01-22",0.08,24384.289,4,149744,222000,281.933,0
"2022-01-29",0.08,24384.289,4,149744,214000,281.933,0
"2022-02-01",0.08,24384.289,3.8,150458,214000,284.182,0
"2022-02-05",0.08,24384.289,3.8,150458,191000,284.182,0
"2022-02-12",0.08,24384.289,3.8,150458,209000,284.182,0
"2022-02-19",0.08,24384.289,3.8,150458,198000,284.182,0
"2022-02-26",0.08,24384.289,3.8,150458,182000,284.182,0
"2022-03-01",0.2,24384.289,3.6,150856,182000,287.708,0
"2022-03-05",0.2,24384.289,3.6,150856,198000,287.708,0
"2022-03-12",0.2,24384.289,3.6,150856,177000,287.708,0
"2022-03-19",0.2,24384.289,3.6,150856,166000,287.708,0
"2022-03-26",0.2,24384.289,3.6,150856,171000,287.708,0
"2022-04-01",0.33,24384.289,3.6,151292,171000,288.663,0
"2022-04-02",0.33,24384.289,3.6,151292,168000,288.663,0
"2022-04-09",0.33,24384.289,3.6,151292,186000,288.663,0
"2022-04-16",0.33,24384.289,3.6,151292,185000,288.663,0
"2022-04-23",0.33,24384.289,3.6,151292,181000,288.663,0
"2022-04-30",0.33,24384.289,3.6,151292,202000,288.663,0
"2022-05-01",0.77,24384.289,3.6,151682,202000,291.474,0
"2022-05-07",0.77,24384.289,3.6,151682,197000,291.474,0
"2022-05-14",0.77,24384.289,3.6,151682,218000,291.474,0
"2022-05-21",0.77,24384.289,3.6,151682,211000,291.474,0
"2022-05-28",0.77,24384.289,3.6,151682,202000,291.474,0
"2022-06-04",0.77,24384.289,3.6,151682,232000,291.474,0
"2022-06-11",0.77,24384.289,3.6,151682,229000,291.474,0
